sName,Date,Price
KOSPI,2007.08.16,"1,691.98"
KOSPI,2007.08.14,"1,817.89"
KOSPI,2007.08.13,"1,849.26"
KOSPI,2007.08.10,"1,828.49"
KOSPI,2007.08.09,"1,908.68"
KOSPI,2007.08.08,"1,903.41"
KOSPI,2007.08.07,"1,859.82"
KOSPI,2007.08.06,"1,855.05"
KOSPI,2007.08.03,"1,876.80"
KOSPI,2007.08.02,"1,853.07"
KOSPI,2007.08.01,"1,856.45"
KOSPI,2007.07.31,"1,933.27"
KOSPI,2007.07.30,"1,906.71"
KOSPI,2007.07.27,"1,883.22"
KOSPI,2007.07.26,"1,963.54"
KOSPI,2007.07.25,"2,004.22"
KOSPI,2007.07.24,"1,992.26"
KOSPI,2007.07.23,"1,993.05"
KOSPI,2007.07.20,"1,983.54"
KOSPI,2007.07.19,"1,937.90"
KOSPI,2007.07.18,"1,930.70"
KOSPI,2007.07.16,"1,949.51"
KOSPI,2007.07.13,"1,962.93"
KOSPI,2007.07.12,"1,909.75"
KOSPI,2007.07.11,"1,889.96"
KOSPI,2007.07.10,"1,894.53"
KOSPI,2007.07.09,"1,883.59"
KOSPI,2007.07.06,"1,861.01"
KOSPI,2007.07.05,"1,847.79"
KOSPI,2007.07.04,"1,838.41"
KOSPI,2007.07.03,"1,805.50"
KOSPI,2007.07.02,"1,771.35"
KOSPI,2007.06.29,"1,743.60"
KOSPI,2007.06.28,"1,751.75"
KOSPI,2007.06.27,"1,733.10"
KOSPI,2007.06.26,"1,749.55"
KOSPI,2007.06.25,"1,757.73"
KOSPI,2007.06.22,"1,770.98"
KOSPI,2007.06.21,"1,794.24"
KOSPI,2007.06.20,"1,783.79"
KOSPI,2007.06.19,"1,807.85"
KOSPI,2007.06.18,"1,806.88"
KOSPI,2007.06.15,"1,772.26"
KOSPI,2007.06.14,"1,769.18"
KOSPI,2007.06.13,"1,721.99"
KOSPI,2007.06.12,"1,729.88"
KOSPI,2007.06.11,"1,716.56"
KOSPI,2007.06.08,"1,727.28"
KOSPI,2007.06.07,"1,753.04"
KOSPI,2007.06.05,"1,742.19"
KOSPI,2007.06.04,"1,737.59"
KOSPI,2007.06.01,"1,716.24"
KOSPI,2007.05.31,"1,700.91"
KOSPI,2007.05.30,"1,662.72"
KOSPI,2007.05.29,"1,661.80"
KOSPI,2007.05.28,"1,657.91"
KOSPI,2007.05.25,"1,644.56"
KOSPI,2007.05.23,"1,646.59"
KOSPI,2007.05.22,"1,642.88"
KOSPI,2007.05.21,"1,628.20"
KOSPI,2007.05.18,"1,612.25"
KOSPI,2007.05.17,"1,615.58"
KOSPI,2007.05.16,"1,600.60"
KOSPI,2007.05.15,"1,589.37"
KOSPI,2007.05.14,"1,605.77"
KOSPI,2007.05.11,"1,603.56"
KOSPI,2007.05.10,"1,599.68"
KOSPI,2007.05.09,"1,593.42"
KOSPI,2007.05.08,"1,582.65"
KOSPI,2007.05.07,"1,584.46"
KOSPI,2007.05.04,"1,567.74"
KOSPI,2007.05.03,"1,559.86"
KOSPI,2007.05.02,"1,553.30"
KOSPI,2007.04.30,"1,542.24"
KOSPI,2007.04.27,"1,542.52"
KOSPI,2007.04.26,"1,553.13"
KOSPI,2007.04.25,"1,545.55"
KOSPI,2007.04.24,"1,556.71"
KOSPI,2007.04.23,"1,544.35"
KOSPI,2007.04.20,"1,533.08"
KOSPI,2007.04.19,"1,513.66"
KOSPI,2007.04.18,"1,534.58"
KOSPI,2007.04.17,"1,528.66"
KOSPI,2007.04.16,"1,532.04"
KOSPI,2007.04.13,"1,520.78"
KOSPI,2007.04.12,"1,525.61"
KOSPI,2007.04.11,"1,513.42"
KOSPI,2007.04.10,"1,499.16"
KOSPI,2007.04.09,"1,501.06"
KOSPI,2007.04.06,"1,484.15"
KOSPI,2007.04.05,"1,482.04"
KOSPI,2007.04.04,"1,483.41"
KOSPI,2007.04.03,"1,463.75"
KOSPI,2007.04.02,"1,459.53"
KOSPI,2007.03.30,"1,452.55"
KOSPI,2007.03.29,"1,450.95"
KOSPI,2007.03.28,"1,439.74"
KOSPI,2007.03.27,"1,453.23"
KOSPI,2007.03.26,"1,449.77"
KOSPI,2007.03.23,"1,447.38"
KOSPI,2007.03.22,"1,448.53"
KOSPI,2007.03.21,"1,442.85"
KOSPI,2007.03.20,"1,444.17"
KOSPI,2007.03.19,"1,443.39"
KOSPI,2007.03.16,"1,427.88"
KOSPI,2007.03.15,"1,426.93"
KOSPI,2007.03.14,"1,407.37"
KOSPI,2007.03.13,"1,436.05"
KOSPI,2007.03.12,"1,441.33"
KOSPI,2007.03.09,"1,423.58"
KOSPI,2007.03.08,"1,423.89"
KOSPI,2007.03.07,"1,410.95"
KOSPI,2007.03.06,"1,402.93"
KOSPI,2007.03.05,"1,376.15"
KOSPI,2007.03.02,"1,414.47"
KOSPI,2007.02.28,"1,417.34"
KOSPI,2007.02.27,"1,454.60"
KOSPI,2007.02.26,"1,470.03"
KOSPI,2007.02.23,"1,469.88"
KOSPI,2007.02.22,"1,465.41"
KOSPI,2007.02.21,"1,451.38"
KOSPI,2007.02.20,"1,452.96"
KOSPI,2007.02.16,"1,448.81"
KOSPI,2007.02.15,"1,443.63"
KOSPI,2007.02.14,"1,436.10"
KOSPI,2007.02.13,"1,418.44"
KOSPI,2007.02.12,"1,414.29"
KOSPI,2007.02.09,"1,427.68"
KOSPI,2007.02.08,"1,423.58"
KOSPI,2007.02.07,"1,426.29"
KOSPI,2007.02.06,"1,428.58"
KOSPI,2007.02.05,"1,417.95"
KOSPI,2007.02.02,"1,413.14"
KOSPI,2007.02.01,"1,382.90"
KOSPI,2007.01.31,"1,360.23"
KOSPI,2007.01.30,"1,370.72"
KOSPI,2007.01.29,"1,363.10"
KOSPI,2007.01.26,"1,371.33"
KOSPI,2007.01.25,"1,382.36"
KOSPI,2007.01.24,"1,383.06"
KOSPI,2007.01.23,"1,363.09"
KOSPI,2007.01.22,"1,363.41"
KOSPI,2007.01.19,"1,360.56"
KOSPI,2007.01.18,"1,383.21"
KOSPI,2007.01.17,"1,379.48"
KOSPI,2007.01.16,"1,389.71"
KOSPI,2007.01.15,"1,390.96"
KOSPI,2007.01.12,"1,388.37"
KOSPI,2007.01.11,"1,365.31"
KOSPI,2007.01.10,"1,355.79"
KOSPI,2007.01.09,"1,374.34"
KOSPI,2007.01.08,"1,370.81"
KOSPI,2007.01.05,"1,385.76"
KOSPI,2007.01.04,"1,397.29"
KOSPI,2007.01.03,"1,409.35"
KOSPI,2007.01.02,"1,435.26"
KOSPI,2006.12.28,"1,434.46"
KOSPI,2006.12.27,"1,425.10"
KOSPI,2006.12.26,"1,433.92"
KOSPI,2006.12.22,"1,437.49"
KOSPI,2006.12.21,"1,436.47"
KOSPI,2006.12.20,"1,442.28"
KOSPI,2006.12.19,"1,427.76"
KOSPI,2006.12.18,"1,433.23"
KOSPI,2006.12.15,"1,421.87"
KOSPI,2006.12.14,"1,418.38"
KOSPI,2006.12.13,"1,383.28"
KOSPI,2006.12.12,"1,376.98"
KOSPI,2006.12.11,"1,390.73"
KOSPI,2006.12.08,"1,390.43"
KOSPI,2006.12.07,"1,410.30"
KOSPI,2006.12.06,"1,413.73"
KOSPI,2006.12.05,"1,420.59"
KOSPI,2006.12.04,"1,426.46"
KOSPI,2006.12.01,"1,434.36"
KOSPI,2006.11.30,"1,432.21"
KOSPI,2006.11.29,"1,422.55"
KOSPI,2006.11.28,"1,411.47"
KOSPI,2006.11.27,"1,425.13"
KOSPI,2006.11.24,"1,421.73"
KOSPI,2006.11.23,"1,419.23"
KOSPI,2006.11.22,"1,422.54"
KOSPI,2006.11.21,"1,405.90"
KOSPI,2006.11.20,"1,402.21"
KOSPI,2006.11.17,"1,412.22"
KOSPI,2006.11.16,"1,410.75"
KOSPI,2006.11.15,"1,412.54"
KOSPI,2006.11.14,"1,407.37"
KOSPI,2006.11.13,"1,396.69"
KOSPI,2006.11.10,"1,395.73"
KOSPI,2006.11.09,"1,399.44"
KOSPI,2006.11.08,"1,380.07"
KOSPI,2006.11.07,"1,387.44"
KOSPI,2006.11.06,"1,379.19"
KOSPI,2006.11.03,"1,383.88"
KOSPI,2006.11.02,"1,383.73"
KOSPI,2006.11.01,"1,374.35"
KOSPI,2006.10.31,"1,364.55"
KOSPI,2006.10.30,"1,356.11"
KOSPI,2006.10.27,"1,369.09"
KOSPI,2006.10.26,"1,373.65"
KOSPI,2006.10.25,"1,371.43"
KOSPI,2006.10.24,"1,366.50"
KOSPI,2006.10.23,"1,364.95"
KOSPI,2006.10.20,"1,364.24"
KOSPI,2006.10.19,"1,354.06"
KOSPI,2006.10.18,"1,354.26"
KOSPI,2006.10.17,"1,351.30"
KOSPI,2006.10.16,"1,356.72"
KOSPI,2006.10.13,"1,348.60"
KOSPI,2006.10.12,"1,331.78"
KOSPI,2006.10.11,"1,325.49"
KOSPI,2006.10.10,"1,328.37"
KOSPI,2006.10.09,"1,319.40"
KOSPI,2006.10.04,"1,352.00"
KOSPI,2006.10.02,"1,374.22"
KOSPI,2006.09.29,"1,371.41"
KOSPI,2006.09.28,"1,371.43"
KOSPI,2006.09.27,"1,360.03"
KOSPI,2006.09.26,"1,343.97"
KOSPI,2006.09.25,"1,355.21"
KOSPI,2006.09.22,"1,348.38"
KOSPI,2006.09.21,"1,366.79"
KOSPI,2006.09.20,"1,366.44"
KOSPI,2006.09.19,"1,373.95"
KOSPI,2006.09.18,"1,374.30"
KOSPI,2006.09.15,"1,361.10"
KOSPI,2006.09.14,"1,358.75"
KOSPI,2006.09.13,"1,333.13"
KOSPI,2006.09.12,"1,328.04"
KOSPI,2006.09.11,"1,334.08"
KOSPI,2006.09.08,"1,354.89"
KOSPI,2006.09.07,"1,351.17"
KOSPI,2006.09.06,"1,357.01"
KOSPI,2006.09.05,"1,361.24"
KOSPI,2006.09.04,"1,359.06"
KOSPI,2006.09.01,"1,356.67"
KOSPI,2006.08.31,"1,352.74"
KOSPI,2006.08.30,"1,341.35"
KOSPI,2006.08.29,"1,344.61"
KOSPI,2006.08.28,"1,327.89"
KOSPI,2006.08.25,"1,329.35"
KOSPI,2006.08.24,"1,315.73"
KOSPI,2006.08.23,"1,324.95"
KOSPI,2006.08.22,"1,334.96"
KOSPI,2006.08.21,"1,321.67"
KOSPI,2006.08.18,"1,331.10"
KOSPI,2006.08.17,"1,327.78"
KOSPI,2006.08.16,"1,315.61"
KOSPI,2006.08.14,"1,295.11"
KOSPI,2006.08.11,"1,292.10"
KOSPI,2006.08.10,"1,304.31"
KOSPI,2006.08.09,"1,314.93"
KOSPI,2006.08.08,"1,311.10"
KOSPI,2006.08.07,"1,289.54"
KOSPI,2006.08.04,"1,304.51"
KOSPI,2006.08.03,"1,292.05"
KOSPI,2006.08.02,"1,295.11"
KOSPI,2006.08.01,"1,287.36"
KOSPI,2006.07.31,"1,297.82"
KOSPI,2006.07.28,"1,297.07"
KOSPI,2006.07.27,"1,296.27"
KOSPI,2006.07.26,"1,279.08"
KOSPI,2006.07.25,"1,279.77"
KOSPI,2006.07.24,"1,263.35"
KOSPI,2006.07.21,"1,271.33"
KOSPI,2006.07.20,"1,273.30"
KOSPI,2006.07.19,"1,233.65"
KOSPI,2006.07.18,"1,233.42"
KOSPI,2006.07.14,"1,255.13"
KOSPI,2006.07.13,"1,285.02"
KOSPI,2006.07.12,"1,296.69"
KOSPI,2006.07.11,"1,300.44"
KOSPI,2006.07.10,"1,299.29"
KOSPI,2006.07.07,"1,273.93"
KOSPI,2006.07.06,"1,263.96"
KOSPI,2006.07.05,"1,279.85"
KOSPI,2006.07.04,"1,285.92"
KOSPI,2006.07.03,"1,294.61"
KOSPI,2006.06.30,"1,295.15"
KOSPI,2006.06.29,"1,263.02"
KOSPI,2006.06.28,"1,238.71"
KOSPI,2006.06.27,"1,247.54"
KOSPI,2006.06.26,"1,238.05"
KOSPI,2006.06.23,"1,228.62"
KOSPI,2006.06.22,"1,238.83"
KOSPI,2006.06.21,"1,227.19"
KOSPI,2006.06.20,"1,225.83"
KOSPI,2006.06.19,"1,251.67"
KOSPI,2006.06.16,"1,262.19"
KOSPI,2006.06.15,"1,219.40"
KOSPI,2006.06.14,"1,221.73"
KOSPI,2006.06.13,"1,203.86"
KOSPI,2006.06.12,"1,239.84"
KOSPI,2006.06.09,"1,235.65"
KOSPI,2006.06.08,"1,223.13"
KOSPI,2006.06.07,"1,266.84"
KOSPI,2006.06.05,"1,301.62"
KOSPI,2006.06.02,"1,309.04"
KOSPI,2006.06.01,"1,295.09"
KOSPI,2006.05.30,"1,317.70"
KOSPI,2006.05.29,"1,329.22"
KOSPI,2006.05.26,"1,322.43"
KOSPI,2006.05.25,"1,295.76"
KOSPI,2006.05.24,"1,333.38"
KOSPI,2006.05.23,"1,329.86"
KOSPI,2006.05.22,"1,338.59"
KOSPI,2006.05.19,"1,372.29"
KOSPI,2006.05.18,"1,365.15"
KOSPI,2006.05.17,"1,401.47"
KOSPI,2006.05.16,"1,382.11"
KOSPI,2006.05.15,"1,413.98"
KOSPI,2006.05.12,"1,445.20"
KOSPI,2006.05.11,"1,464.70"
KOSPI,2006.05.10,"1,451.09"
KOSPI,2006.05.09,"1,450.44"
KOSPI,2006.05.08,"1,452.23"
KOSPI,2006.05.04,"1,441.02"
KOSPI,2006.05.03,"1,435.17"
KOSPI,2006.05.02,"1,434.90"
KOSPI,2006.04.28,"1,419.73"
KOSPI,2006.04.27,"1,452.53"
KOSPI,2006.04.26,"1,451.22"
KOSPI,2006.04.25,"1,431.15"
KOSPI,2006.04.24,"1,430.94"
KOSPI,2006.04.21,"1,451.31"
KOSPI,2006.04.20,"1,434.15"
KOSPI,2006.04.19,"1,437.84"
KOSPI,2006.04.18,"1,427.00"
KOSPI,2006.04.17,"1,422.63"
KOSPI,2006.04.14,"1,432.72"
KOSPI,2006.04.13,"1,405.72"
KOSPI,2006.04.12,"1,383.59"
KOSPI,2006.04.11,"1,386.08"
KOSPI,2006.04.10,"1,398.29"
KOSPI,2006.04.07,"1,402.36"
KOSPI,2006.04.06,"1,397.00"
KOSPI,2006.04.05,"1,388.77"
KOSPI,2006.04.04,"1,385.64"
KOSPI,2006.04.03,"1,379.75"
KOSPI,2006.03.31,"1,359.60"
KOSPI,2006.03.30,"1,338.14"
KOSPI,2006.03.29,"1,332.72"
KOSPI,2006.03.28,"1,331.31"
KOSPI,2006.03.27,"1,330.34"
KOSPI,2006.03.24,"1,321.23"
KOSPI,2006.03.23,"1,312.26"
KOSPI,2006.03.22,"1,309.83"
KOSPI,2006.03.21,"1,336.65"
KOSPI,2006.03.20,"1,346.69"
KOSPI,2006.03.17,"1,341.12"
KOSPI,2006.03.16,"1,335.98"
KOSPI,2006.03.15,"1,333.98"
KOSPI,2006.03.14,"1,326.30"
KOSPI,2006.03.13,"1,338.28"
KOSPI,2006.03.10,"1,320.07"
KOSPI,2006.03.09,"1,311.21"
KOSPI,2006.03.08,"1,314.05"
KOSPI,2006.03.07,"1,316.67"
KOSPI,2006.03.06,"1,344.76"
KOSPI,2006.03.03,"1,328.95"
KOSPI,2006.03.02,"1,367.70"
KOSPI,2006.02.28,"1,371.59"
KOSPI,2006.02.27,"1,374.88"
KOSPI,2006.02.24,"1,365.82"
KOSPI,2006.02.23,"1,361.23"
KOSPI,2006.02.22,"1,340.58"
KOSPI,2006.02.21,"1,346.49"
KOSPI,2006.02.20,"1,348.25"
KOSPI,2006.02.17,"1,332.73"
KOSPI,2006.02.16,"1,314.32"
KOSPI,2006.02.15,"1,303.84"
KOSPI,2006.02.14,"1,328.21"
KOSPI,2006.02.13,"1,320.79"
KOSPI,2006.02.10,"1,335.23"
KOSPI,2006.02.09,"1,321.66"
KOSPI,2006.02.08,"1,310.99"
KOSPI,2006.02.07,"1,332.28"
KOSPI,2006.02.06,"1,341.64"
KOSPI,2006.02.03,"1,333.50"
KOSPI,2006.02.02,"1,374.44"
KOSPI,2006.02.01,"1,375.97"
KOSPI,2006.01.31,"1,399.83"
KOSPI,2006.01.27,"1,384.56"
KOSPI,2006.01.26,"1,352.75"
KOSPI,2006.01.25,"1,342.59"
KOSPI,2006.01.24,"1,326.83"
KOSPI,2006.01.23,"1,297.43"
KOSPI,2006.01.20,"1,324.78"
KOSPI,2006.01.19,"1,360.64"
KOSPI,2006.01.18,"1,352.91"
KOSPI,2006.01.17,"1,389.58"
KOSPI,2006.01.16,"1,421.79"
KOSPI,2006.01.13,"1,416.28"
KOSPI,2006.01.12,"1,402.58"
KOSPI,2006.01.11,"1,394.09"
KOSPI,2006.01.10,"1,396.29"
KOSPI,2006.01.09,"1,408.33"
KOSPI,2006.01.06,"1,412.78"
KOSPI,2006.01.05,"1,395.51"
KOSPI,2006.01.04,"1,402.11"
KOSPI,2006.01.03,"1,394.87"
KOSPI,2006.01.02,"1,389.27"
KOSPI,2005.12.29,"1,379.37"
KOSPI,2005.12.28,"1,368.16"
KOSPI,2005.12.27,"1,373.55"
KOSPI,2005.12.26,"1,367.57"
KOSPI,2005.12.23,"1,359.53"
KOSPI,2005.12.22,"1,350.87"
KOSPI,2005.12.21,"1,354.16"
KOSPI,2005.12.20,"1,341.00"
KOSPI,2005.12.19,"1,339.40"
KOSPI,2005.12.16,"1,321.04"
KOSPI,2005.12.15,"1,337.68"
KOSPI,2005.12.14,"1,334.27"
KOSPI,2005.12.13,"1,336.48"
KOSPI,2005.12.12,"1,333.23"
KOSPI,2005.12.09,"1,317.42"
KOSPI,2005.12.08,"1,324.20"
KOSPI,2005.12.07,"1,324.75"
KOSPI,2005.12.06,"1,321.06"
KOSPI,2005.12.05,"1,315.15"
KOSPI,2005.12.02,"1,310.12"
KOSPI,2005.12.01,"1,305.98"
KOSPI,2005.11.30,"1,297.44"
KOSPI,2005.11.29,"1,279.38"
KOSPI,2005.11.28,"1,293.74"
KOSPI,2005.11.25,"1,293.22"
KOSPI,2005.11.24,"1,291.71"
KOSPI,2005.11.23,"1,282.02"
KOSPI,2005.11.22,"1,244.50"
KOSPI,2005.11.21,"1,268.80"
KOSPI,2005.11.18,"1,272.25"
KOSPI,2005.11.17,"1,269.35"
KOSPI,2005.11.16,"1,267.16"
KOSPI,2005.11.15,"1,253.86"
KOSPI,2005.11.14,"1,257.63"
KOSPI,2005.11.11,"1,256.12"
KOSPI,2005.11.10,"1,234.43"
KOSPI,2005.11.09,"1,227.59"
KOSPI,2005.11.08,"1,226.71"
KOSPI,2005.11.07,"1,218.47"
KOSPI,2005.11.04,"1,221.98"
KOSPI,2005.11.03,"1,217.97"
KOSPI,2005.11.02,"1,208.38"
KOSPI,2005.11.01,"1,188.95"
KOSPI,2005.10.31,"1,158.11"
KOSPI,2005.10.28,"1,140.72"
KOSPI,2005.10.27,"1,166.36"
KOSPI,2005.10.26,"1,179.00"
KOSPI,2005.10.25,"1,181.28"
KOSPI,2005.10.24,"1,184.60"
KOSPI,2005.10.21,"1,183.48"
KOSPI,2005.10.20,"1,162.23"
KOSPI,2005.10.19,"1,153.13"
KOSPI,2005.10.18,"1,186.22"
KOSPI,2005.10.17,"1,176.36"
KOSPI,2005.10.14,"1,190.17"
KOSPI,2005.10.13,"1,193.44"
KOSPI,2005.10.12,"1,217.06"
KOSPI,2005.10.11,"1,244.27"
KOSPI,2005.10.10,"1,227.18"
KOSPI,2005.10.07,"1,201.01"
KOSPI,2005.10.06,"1,202.49"
KOSPI,2005.10.05,"1,227.40"
KOSPI,2005.10.04,"1,242.78"
KOSPI,2005.09.30,"1,221.01"
KOSPI,2005.09.29,"1,231.22"
KOSPI,2005.09.28,"1,228.57"
KOSPI,2005.09.27,"1,209.63"
KOSPI,2005.09.26,"1,206.41"
KOSPI,2005.09.23,"1,175.88"
KOSPI,2005.09.22,"1,199.97"
KOSPI,2005.09.21,"1,196.67"
KOSPI,2005.09.20,"1,190.93"
KOSPI,2005.09.16,"1,174.13"
KOSPI,2005.09.15,"1,169.59"
KOSPI,2005.09.14,"1,170.77"
KOSPI,2005.09.13,"1,158.12"
KOSPI,2005.09.12,"1,158.36"
KOSPI,2005.09.09,"1,152.50"
KOSPI,2005.09.08,"1,145.26"
KOSPI,2005.09.07,"1,142.99"
KOSPI,2005.09.06,"1,122.65"
KOSPI,2005.09.05,"1,114.50"
KOSPI,2005.09.02,"1,115.83"
KOSPI,2005.09.01,"1,106.37"
KOSPI,2005.08.31,"1,083.33"
KOSPI,2005.08.30,"1,072.61"
KOSPI,2005.08.29,"1,063.16"
KOSPI,2005.08.26,"1,086.55"
KOSPI,2005.08.25,"1,097.29"
KOSPI,2005.08.24,"1,094.21"
KOSPI,2005.08.23,"1,115.84"
KOSPI,2005.08.22,"1,116.68"
KOSPI,2005.08.19,"1,089.88"
KOSPI,2005.08.18,"1,092.71"
KOSPI,2005.08.17,"1,113.25"
KOSPI,2005.08.16,"1,116.93"
KOSPI,2005.08.12,"1,130.22"
KOSPI,2005.08.11,"1,123.77"
KOSPI,2005.08.10,"1,104.86"
KOSPI,2005.08.09,"1,099.77"
KOSPI,2005.08.08,"1,086.64"
KOSPI,2005.08.05,"1,089.36"
KOSPI,2005.08.04,"1,111.39"
KOSPI,2005.08.03,"1,117.11"
KOSPI,2005.08.02,"1,118.83"
KOSPI,2005.08.01,"1,115.98"
KOSPI,2005.07.29,"1,111.29"
KOSPI,2005.07.28,"1,104.72"
KOSPI,2005.07.27,"1,093.03"
KOSPI,2005.07.26,"1,090.60"
KOSPI,2005.07.25,"1,089.70"
KOSPI,2005.07.22,"1,074.22"
KOSPI,2005.07.21,"1,074.65"
KOSPI,2005.07.20,"1,074.40"
KOSPI,2005.07.19,"1,075.48"
KOSPI,2005.07.18,"1,062.43"
KOSPI,2005.07.15,"1,059.60"
KOSPI,2005.07.14,"1,061.93"
KOSPI,2005.07.13,"1,050.16"
KOSPI,2005.07.12,"1,043.88"
KOSPI,2005.07.11,"1,040.43"
KOSPI,2005.07.08,"1,021.95"
KOSPI,2005.07.07,"1,026.82"
KOSPI,2005.07.06,"1,019.01"
KOSPI,2005.07.05,"1,018.81"
KOSPI,2005.07.04,"1,021.71"
KOSPI,2005.07.01,"1,018.02"
KOSPI,2005.06.30,"1,008.16"
KOSPI,2005.06.29,999.08
KOSPI,2005.06.28,994.74
KOSPI,2005.06.27,991.11
KOSPI,2005.06.24,"1,002.43"
KOSPI,2005.06.23,"1,010.80"
KOSPI,2005.06.22,"1,002.15"
KOSPI,2005.06.21,989.99
KOSPI,2005.06.20,994.65
KOSPI,2005.06.17,"1,003.68"
KOSPI,2005.06.16,"1,003.14"
KOSPI,2005.06.15,"1,001.94"
KOSPI,2005.06.14,983.75
KOSPI,2005.06.13,990.49
KOSPI,2005.06.10,990.79
KOSPI,2005.06.09,987.58
KOSPI,2005.06.08,976.22
KOSPI,2005.06.07,970.88
KOSPI,2005.06.03,976.09
KOSPI,2005.06.02,970.88
KOSPI,2005.06.01,969.51
KOSPI,2005.05.31,970.21
KOSPI,2005.05.30,969.04
KOSPI,2005.05.27,960.91
KOSPI,2005.05.26,943.91
KOSPI,2005.05.25,941.30
KOSPI,2005.05.24,951.61
KOSPI,2005.05.23,951.05
KOSPI,2005.05.20,952.19
KOSPI,2005.05.19,952.09
KOSPI,2005.05.18,930.36
KOSPI,2005.05.17,927.16
KOSPI,2005.05.16,929.04
KOSPI,2005.05.13,923.19
KOSPI,2005.05.12,921.21
KOSPI,2005.05.11,923.38
KOSPI,2005.05.10,934.28
KOSPI,2005.05.09,935.20
KOSPI,2005.05.06,940.85
KOSPI,2005.05.04,929.35
KOSPI,2005.05.03,913.82
KOSPI,2005.05.02,918.42
KOSPI,2005.04.29,911.30
KOSPI,2005.04.28,917.73
KOSPI,2005.04.27,930.16
KOSPI,2005.04.26,944.46
KOSPI,2005.04.25,946.17
KOSPI,2005.04.22,940.79
KOSPI,2005.04.21,939.14
KOSPI,2005.04.20,937.36
KOSPI,2005.04.19,932.45
KOSPI,2005.04.18,925.00
KOSPI,2005.04.15,947.22
KOSPI,2005.04.14,953.92
KOSPI,2005.04.13,981.31
KOSPI,2005.04.12,981.79
KOSPI,2005.04.11,985.94
KOSPI,2005.04.08,992.17
KOSPI,2005.04.07,988.90
KOSPI,2005.04.06,988.00
KOSPI,2005.04.04,982.50
KOSPI,2005.04.01,981.90
KOSPI,2005.03.31,965.68
KOSPI,2005.03.30,955.45
KOSPI,2005.03.29,958.96
KOSPI,2005.03.28,977.70
KOSPI,2005.03.25,965.30
KOSPI,2005.03.24,956.33
KOSPI,2005.03.23,966.81
KOSPI,2005.03.22,980.41
KOSPI,2005.03.21,979.27
KOSPI,2005.03.18,979.72
KOSPI,2005.03.17,980.05
KOSPI,2005.03.16,993.13
KOSPI,2005.03.15,993.13
KOSPI,2005.03.14,"1,019.69"
KOSPI,2005.03.11,"1,022.79"
KOSPI,2005.03.10,998.66
KOSPI,2005.03.09,"1,008.79"
KOSPI,2005.03.08,"1,000.28"
KOSPI,2005.03.07,"1,007.50"
KOSPI,2005.03.04,"1,012.96"
KOSPI,2005.03.03,"1,010.92"
KOSPI,2005.03.02,"1,007.48"
KOSPI,2005.02.28,"1,011.36"
KOSPI,2005.02.25,996.95
KOSPI,2005.02.24,987.10
KOSPI,2005.02.23,968.43
KOSPI,2005.02.22,977.80
KOSPI,2005.02.21,988.71
KOSPI,2005.02.18,984.10
KOSPI,2005.02.17,972.56
KOSPI,2005.02.16,971.56
KOSPI,2005.02.15,968.88
KOSPI,2005.02.14,964.79
KOSPI,2005.02.11,947.23
KOSPI,2005.02.07,949.19
KOSPI,2005.02.04,933.55
KOSPI,2005.02.03,928.79
KOSPI,2005.02.02,921.44
KOSPI,2005.02.01,923.69
KOSPI,2005.01.31,932.70
KOSPI,2005.01.28,921.59
KOSPI,2005.01.27,924.87
KOSPI,2005.01.26,927.00
KOSPI,2005.01.25,915.10
KOSPI,2005.01.24,923.11
KOSPI,2005.01.21,919.61
KOSPI,2005.01.20,909.37
KOSPI,2005.01.19,916.27
KOSPI,2005.01.18,920.57
KOSPI,2005.01.17,923.08
KOSPI,2005.01.14,905.10
KOSPI,2005.01.13,885.54
KOSPI,2005.01.12,880.03
KOSPI,2005.01.11,884.29
KOSPI,2005.01.10,874.18
KOSPI,2005.01.07,870.84
KOSPI,2005.01.06,871.28
KOSPI,2005.01.05,885.19
KOSPI,2005.01.04,886.90
KOSPI,2005.01.03,893.71
KOSPI,2004.12.30,895.92
KOSPI,2004.12.29,884.27
KOSPI,2004.12.28,878.43
KOSPI,2004.12.27,876.98
KOSPI,2004.12.24,879.92
KOSPI,2004.12.23,876.88
KOSPI,2004.12.22,883.38
KOSPI,2004.12.21,882.82
KOSPI,2004.12.20,884.31
KOSPI,2004.12.17,875.13
KOSPI,2004.12.16,873.70
KOSPI,2004.12.15,868.84
KOSPI,2004.12.14,849.40
KOSPI,2004.12.13,844.20
KOSPI,2004.12.10,844.85
KOSPI,2004.12.09,861.31
KOSPI,2004.12.08,871.74
KOSPI,2004.12.07,861.07
KOSPI,2004.12.06,870.75
KOSPI,2004.12.03,882.55
KOSPI,2004.12.02,884.10
KOSPI,2004.12.01,876.80
KOSPI,2004.11.30,878.06
KOSPI,2004.11.29,865.40
KOSPI,2004.11.26,858.12
KOSPI,2004.11.25,872.49
KOSPI,2004.11.24,872.56
KOSPI,2004.11.23,860.40
KOSPI,2004.11.22,849.99
KOSPI,2004.11.19,867.03
KOSPI,2004.11.18,875.84
KOSPI,2004.11.17,885.42
KOSPI,2004.11.16,876.61
KOSPI,2004.11.15,882.33
KOSPI,2004.11.12,876.67
KOSPI,2004.11.11,861.26
KOSPI,2004.11.10,860.54
KOSPI,2004.11.09,844.15
KOSPI,2004.11.08,846.11
KOSPI,2004.11.05,860.68
KOSPI,2004.11.04,851.20
KOSPI,2004.11.03,861.05
